time,latitude,longitude,elevation,distance,heart_rate
2025-07-27 15:38:32,37.801732,-122.47733,85.8,22310.0,137
2025-07-27 15:38:33,37.801728,-122.477345,85.8,22313.8,137
2025-07-27 15:38:34,37.801709,-122.477348,85.6,22313.8,137
2025-07-27 15:38:35,37.801691,-122.477352,86.2,22313.8,137
2025-07-27 15:38:36,37.801683,-122.477374,86.2,22313.8,137
2025-07-27 15:38:37,37.801665,-122.477364,86.0,22313.8,137
2025-07-27 15:38:38,37.801656,-122.477375,86.2,22316.5,137
2025-07-27 15:38:39,37.80164,-122.477386,86.6,22316.5,136
2025-07-27 15:38:40,37.801619,-122.477379,86.0,22319.0,136
2025-07-27 15:38:41,37.801602,-122.477382,86.2,22320.6,136
2025-07-27 15:38:42,37.801593,-122.477384,86.4,22322.1,133
2025-07-27 15:38:43,37.801584,-122.477385,87.0,22323.7,133
2025-07-27 15:38:44,37.801572,-122.477396,87.0,22323.7,133
2025-07-27 15:38:45,37.801551,-122.477402,86.8,22327.7,133
2025-07-27 15:38:46,37.801536,-122.477416,86.2,22329.3,133
2025-07-27 15:38:47,37.801529,-122.477418,86.8,22330.8,131
2025-07-27 15:38:48,37.801523,-122.477421,86.6,22332.4,131
2025-07-27 15:38:49,37.801515,-122.477442,87.6,22332.4,131
2025-07-27 15:38:50,37.8015,-122.477446,87.2,22332.4,131
2025-07-27 15:38:51,37.80149,-122.477449,87.0,22336.0,131
2025-07-27 15:38:52,37.801478,-122.477457,87.2,22336.0,131
2025-07-27 15:38:53,37.801466,-122.477462,87.0,22338.6,131
2025-07-27 15:38:54,37.801438,-122.477466,86.8,22340.0,131
2025-07-27 15:38:55,37.801429,-122.477468,86.4,22341.4,131
2025-07-27 15:38:56,37.801419,-122.477469,86.0,22342.8,131
2025-07-27 15:38:57,37.801399,-122.477473,86.2,22345.0,131
2025-07-27 15:38:58,37.801395,-122.477476,86.8,22347.2,131
2025-07-27 15:38:59,37.801367,-122.477491,86.8,22348.7,131
2025-07-27 15:39:00,37.801357,-122.477498,86.8,22350.3,131
2025-07-27 15:39:01,37.801348,-122.477504,86.6,22351.8,134
2025-07-27 15:39:02,37.801324,-122.477516,86.6,22354.3,134
2025-07-27 15:39:03,37.801318,-122.477521,87.0,22356.7,134
2025-07-27 15:39:04,37.801292,-122.477531,86.0,22358.1,134
2025-07-27 15:39:05,37.801281,-122.477538,85.8,22359.6,134
2025-07-27 15:39:06,37.80127,-122.477544,85.8,22361.0,134
2025-07-27 15:39:07,37.801248,-122.477552,85.8,22362.6,138
2025-07-27 15:39:08,37.801237,-122.477552,86.0,22364.3,138
2025-07-27 15:39:09,37.801226,-122.477552,86.4,22365.9,138
2025-07-27 15:39:10,37.801196,-122.477569,86.2,22368.2,138
2025-07-27 15:39:11,37.801182,-122.47758,85.8,22370.4,138
2025-07-27 15:39:12,37.801132,-122.477585,85.6,22373.1,143
2025-07-27 15:39:13,37.801115,-122.477589,85.2,22375.8,143
2025-07-27 15:39:14,37.801097,-122.477594,86.4,22378.5,143
2025-07-27 15:39:15,37.801065,-122.477592,86.4,22382.0,143
2025-07-27 15:39:16,37.801052,-122.477597,85.2,22385.5,143
2025-07-27 15:39:17,37.801014,-122.477619,86.2,22387.8,143
2025-07-27 15:39:18,37.800999,-122.477623,85.2,22390.2,152
2025-07-27 15:39:19,37.800985,-122.477627,86.2,22392.5,152
2025-07-27 15:39:20,37.80096,-122.477642,86.0,22395.7,152
2025-07-27 15:39:21,37.800953,-122.477644,85.4,22398.8,152
2025-07-27 15:39:22,37.800927,-122.47767,86.6,22400.5,152
2025-07-27 15:39:23,37.800916,-122.477684,86.4,22402.1,152
2025-07-27 15:39:24,37.800906,-122.477699,86.4,22403.8,152
2025-07-27 15:39:25,37.80088,-122.477718,86.2,22405.8,152
2025-07-27 15:39:26,37.800867,-122.477726,86.0,22407.7,155
2025-07-27 15:39:27,37.800855,-122.477733,86.6,22409.7,156
2025-07-27 15:39:28,37.800832,-122.477742,86.6,22412.4,156
2025-07-27 15:39:29,37.800823,-122.477746,86.8,22415.0,156
2025-07-27 15:39:30,37.800795,-122.477764,86.8,22416.8,156
2025-07-27 15:39:31,37.800784,-122.477771,86.8,22418.5,156
2025-07-27 15:39:32,37.800773,-122.477777,86.8,22420.3,156
2025-07-27 15:39:33,37.800754,-122.477799,87.0,22422.7,156
2025-07-27 15:39:34,37.800746,-122.4778,86.6,22425.1,156
2025-07-27 15:39:35,37.800712,-122.477816,87.2,22427.1,156
2025-07-27 15:39:36,37.800703,-122.477824,87.2,22429.0,156
2025-07-27 15:39:37,37.800693,-122.477831,87.0,22431.0,156
2025-07-27 15:39:38,37.800666,-122.477846,86.4,22432.7,156
2025-07-27 15:39:39,37.80066,-122.477858,88.0,22434.4,156
2025-07-27 15:39:40,37.800653,-122.47787,87.2,22436.1,156
2025-07-27 15:39:41,37.800632,-122.477878,87.2,22438.3,158
2025-07-27 15:39:42,37.800624,-122.477879,87.0,22440.5,158
2025-07-27 15:39:43,37.800602,-122.477896,86.6,22441.9,158
2025-07-27 15:39:44,37.80059,-122.4779,86.6,22443.3,158
2025-07-27 15:39:45,37.800579,-122.477905,87.0,22444.7,158
2025-07-27 15:39:46,37.800559,-122.477931,87.4,22447.3,158
2025-07-27 15:39:47,37.800553,-122.477938,87.8,22449.8,160
2025-07-27 15:39:48,37.800526,-122.47795,87.4,22451.2,160
2025-07-27 15:39:49,37.800515,-122.477955,87.4,22452.7,160
2025-07-27 15:39:50,37.800505,-122.47796,87.8,22454.1,160
2025-07-27 15:39:51,37.800481,-122.477971,87.6,22456.5,160
2025-07-27 15:39:52,37.800472,-122.477974,87.6,22458.9,160
2025-07-27 15:39:53,37.800459,-122.478008,87.8,22460.5,160
2025-07-27 15:39:54,37.800451,-122.478018,88.0,22462.0,160
2025-07-27 15:39:55,37.800443,-122.478027,87.8,22463.6,160
2025-07-27 15:39:56,37.800427,-122.478053,88.2,22465.1,160
2025-07-27 15:39:57,37.800419,-122.478063,88.2,22466.7,160
2025-07-27 15:39:58,37.800412,-122.478073,87.8,22468.2,160
2025-07-27 15:39:59,37.800398,-122.478087,88.4,22470.6,160
2025-07-27 15:40:00,37.80039,-122.478083,88.2,22472.9,160
2025-07-27 15:40:01,37.80037,-122.478086,88.0,22472.9,162
2025-07-27 15:40:02,37.800368,-122.478109,88.0,22472.9,162
2025-07-27 15:40:03,37.800355,-122.478122,87.6,22476.7,165
2025-07-27 15:40:04,37.800338,-122.478118,87.6,22476.7,165
2025-07-27 15:40:05,37.800336,-122.478145,87.6,22480.6,165
2025-07-27 15:40:06,37.800309,-122.478166,87.2,22482.1,165
2025-07-27 15:40:07,37.800298,-122.478167,87.4,22483.5,165
2025-07-27 15:40:08,37.800286,-122.478169,87.8,22485.0,163
2025-07-27 15:40:09,37.800266,-122.478176,87.8,22487.2,163
2025-07-27 15:40:10,37.800258,-122.478175,87.4,22489.3,163
2025-07-27 15:40:11,37.80023,-122.478189,87.0,22491.0,163
2025-07-27 15:40:12,37.800222,-122.4782,87.0,22492.8,163
2025-07-27 15:40:13,37.800213,-122.478212,87.2,22494.5,163
2025-07-27 15:40:14,37.800189,-122.478225,87.4,22496.0,164
2025-07-27 15:40:15,37.800179,-122.478231,86.2,22497.6,164
2025-07-27 15:40:16,37.80017,-122.478236,87.2,22499.1,164
2025-07-27 15:40:17,37.800147,-122.478245,87.2,22501.4,164
2025-07-27 15:40:18,37.800141,-122.47825,86.2,22503.7,164
2025-07-27 15:40:19,37.800108,-122.478249,85.6,22505.1,164
2025-07-27 15:40:20,37.800097,-122.478254,86.4,22506.4,164
2025-07-27 15:40:21,37.800085,-122.478259,86.0,22507.8,165
2025-07-27 15:40:22,37.800062,-122.478266,85.8,22510.4,165
2025-07-27 15:40:23,37.800054,-122.478268,85.6,22513.1,165
2025-07-27 15:40:24,37.800032,-122.478277,86.4,22514.5,167
2025-07-27 15:40:25,37.800024,-122.478283,86.4,22516.0,167
2025-07-27 15:40:26,37.800016,-122.47829,87.0,22517.4,167
2025-07-27 15:40:27,37.799992,-122.478306,86.4,22519.7,167
2025-07-27 15:40:28,37.799982,-122.478306,85.8,22522.0,167
2025-07-27 15:40:29,37.799952,-122.478318,86.0,22523.6,167
2025-07-27 15:40:30,37.79994,-122.478318,85.8,22525.1,167
2025-07-27 15:40:31,37.799928,-122.478318,85.8,22526.7,167
2025-07-27 15:40:32,37.799897,-122.478314,86.0,22528.5,165
2025-07-27 15:40:33,37.799885,-122.478312,86.0,22530.3,165
2025-07-27 15:40:34,37.799873,-122.47831,85.6,22532.1,165
2025-07-27 15:40:35,37.799852,-122.478324,86.2,22534.7,165
2025-07-27 15:40:36,37.799846,-122.478328,86.8,22537.3,165
2025-07-27 15:40:37,37.799818,-122.478338,86.2,22538.8,166
2025-07-27 15:40:38,37.799807,-122.47834,86.6,22540.4,166
2025-07-27 15:40:39,37.799795,-122.478342,86.6,22541.9,166
2025-07-27 15:40:40,37.799768,-122.478335,86.4,22544.2,166
2025-07-27 15:40:41,37.79976,-122.478334,86.4,22546.4,166
2025-07-27 15:40:42,37.799732,-122.478336,85.4,22548.0,166
2025-07-27 15:40:43,37.799721,-122.478338,86.0,22549.6,166
2025-07-27 15:40:44,37.799709,-122.478341,85.6,22551.2,166
2025-07-27 15:40:45,37.799682,-122.478353,85.4,22552.9,166
2025-07-27 15:40:46,37.79967,-122.478353,84.6,22554.6,166
2025-07-27 15:40:47,37.799659,-122.478354,85.0,22556.3,166
2025-07-27 15:40:48,37.799636,-122.478361,85.2,22558.7,166
2025-07-27 15:40:49,37.799627,-122.478364,85.0,22561.1,166
2025-07-27 15:40:50,37.799612,-122.478366,84.6,22561.1,166
2025-07-27 15:40:51,37.799598,-122.478368,83.6,22561.1,166
2025-07-27 15:40:52,37.799584,-122.478387,85.2,22564.9,166
2025-07-27 15:40:53,37.799559,-122.478395,84.8,22567.6,166
2025-07-27 15:40:54,37.799549,-122.478391,83.6,22570.3,166
2025-07-27 15:40:55,37.799523,-122.4784,83.2,22571.7,166
2025-07-27 15:40:56,37.799512,-122.478404,83.4,22573.0,166
2025-07-27 15:40:57,37.7995,-122.478408,82.8,22574.4,166
2025-07-27 15:40:58,37.79948,-122.47841,82.8,22576.9,166
2025-07-27 15:40:59,37.799471,-122.478411,83.0,22579.4,166
2025-07-27 15:41:00,37.799446,-122.478416,83.0,22581.0,166
2025-07-27 15:41:01,37.799436,-122.478416,83.0,22582.6,164
2025-07-27 15:41:02,37.799426,-122.478416,82.8,22584.2,165
2025-07-27 15:41:03,37.799411,-122.478435,82.8,22584.2,165
2025-07-27 15:41:04,37.799392,-122.478439,82.8,22584.2,165
2025-07-27 15:41:05,37.799376,-122.478443,83.0,22588.1,165
2025-07-27 15:41:06,37.799358,-122.47845,83.2,22590.7,165
2025-07-27 15:41:07,37.799355,-122.478451,82.2,22593.3,165
2025-07-27 15:41:08,37.799348,-122.478452,82.6,22593.3,162
2025-07-27 15:41:09,37.799335,-122.478452,82.6,22593.3,162
2025-07-27 15:41:10,37.799324,-122.478459,82.4,22595.8,162
2025-07-27 15:41:11,37.799311,-122.478468,82.6,22595.8,162
2025-07-27 15:41:12,37.799291,-122.478476,82.8,22599.3,162
2025-07-27 15:41:13,37.799264,-122.478486,82.8,22601.0,162
2025-07-27 15:41:14,37.799251,-122.478492,82.0,22602.7,162
2025-07-27 15:41:15,37.799239,-122.478498,81.8,22604.4,162
2025-07-27 15:41:16,37.799205,-122.478525,82.4,22606.9,162
2025-07-27 15:41:17,37.799193,-122.478531,82.2,22609.4,163
2025-07-27 15:41:18,37.799158,-122.478544,81.4,22612.1,163
2025-07-27 15:41:19,37.799143,-122.478556,81.6,22614.9,163
2025-07-27 15:41:20,37.799129,-122.478568,81.8,22617.6,163
2025-07-27 15:41:21,37.799092,-122.478577,81.4,22619.8,163
2025-07-27 15:41:22,37.799076,-122.47858,81.6,22621.9,163
2025-07-27 15:41:23,37.799061,-122.478584,81.6,22624.1,163
2025-07-27 15:41:24,37.799028,-122.478613,80.6,22627.8,163
2025-07-27 15:41:25,37.799017,-122.478624,80.4,22631.5,163
2025-07-27 15:41:26,37.798981,-122.478649,80.0,22633.8,163
2025-07-27 15:41:27,37.798966,-122.478659,80.2,22636.2,163
2025-07-27 15:41:28,37.798951,-122.478668,80.0,22638.5,163
2025-07-27 15:41:29,37.798918,-122.478686,79.4,22642.0,163
2025-07-27 15:41:30,37.798905,-122.478691,78.6,22645.5,163
2025-07-27 15:41:31,37.79886,-122.478694,78.8,22647.9,163
2025-07-27 15:41:32,37.798846,-122.478706,78.8,22650.4,163
2025-07-27 15:41:33,37.798832,-122.478719,79.2,22652.8,163
2025-07-27 15:41:34,37.798797,-122.478731,79.0,22656.6,163
2025-07-27 15:41:35,37.798785,-122.478735,78.4,22660.3,163
2025-07-27 15:41:36,37.798744,-122.478743,78.6,22662.5,169
2025-07-27 15:41:37,37.798727,-122.478751,78.2,22664.7,169
2025-07-27 15:41:38,37.798711,-122.478758,78.2,22666.9,169
2025-07-27 15:41:39,37.798673,-122.478772,78.8,22669.3,169
2025-07-27 15:41:40,37.798659,-122.478777,78.4,22671.6,173
2025-07-27 15:41:41,37.798644,-122.478782,77.8,22674.0,173
2025-07-27 15:41:42,37.798616,-122.478793,78.4,22677.2,173
2025-07-27 15:41:43,37.798609,-122.4788,78.0,22680.3,173
2025-07-27 15:41:44,37.798574,-122.478822,78.8,22682.4,173
2025-07-27 15:41:45,37.79856,-122.478833,78.2,22684.5,173
2025-07-27 15:41:46,37.798547,-122.478845,78.0,22686.6,176
2025-07-27 15:41:47,37.798514,-122.47886,78.4,22690.1,176
2025-07-27 15:41:48,37.798503,-122.478865,77.8,22693.5,176
2025-07-27 15:41:49,37.798471,-122.478891,78.0,22695.7,176
2025-07-27 15:41:50,37.798458,-122.478896,77.6,22697.9,176
2025-07-27 15:41:51,37.798444,-122.478901,78.0,22700.1,176
2025-07-27 15:41:52,37.798411,-122.478909,77.4,22702.9,176
2025-07-27 15:41:53,37.798401,-122.478917,77.0,22705.6,176
2025-07-27 15:41:54,37.798372,-122.478933,77.0,22707.6,175
2025-07-27 15:41:55,37.79836,-122.478934,76.6,22709.5,175
2025-07-27 15:41:56,37.798347,-122.478935,77.0,22711.5,175
2025-07-27 15:41:57,37.798313,-122.478946,77.0,22713.4,175
2025-07-27 15:41:58,37.7983,-122.47895,76.6,22715.3,175
2025-07-27 15:41:59,37.798288,-122.478955,76.8,22717.2,175
2025-07-27 15:42:00,37.798252,-122.478963,76.8,22720.1,176
2025-07-27 15:42:01,37.798241,-122.478964,76.4,22723.0,176
2025-07-27 15:42:02,37.798207,-122.478967,76.0,22725.2,176
2025-07-27 15:42:03,37.798194,-122.478967,75.6,22727.3,176
2025-07-27 15:42:04,37.798181,-122.478967,76.4,22729.5,176
2025-07-27 15:42:05,37.798152,-122.478957,76.2,22732.3,174
2025-07-27 15:42:06,37.79814,-122.478951,75.8,22735.0,174
2025-07-27 15:42:07,37.798101,-122.478954,75.6,22737.4,174
2025-07-27 15:42:08,37.798089,-122.478955,75.6,22739.8,173
2025-07-27 15:42:09,37.798077,-122.478955,75.8,22742.2,173
2025-07-27 15:42:10,37.798046,-122.478942,74.4,22744.0,173
2025-07-27 15:42:11,37.798035,-122.478939,76.0,22745.7,173
2025-07-27 15:42:12,37.798023,-122.478935,75.4,22747.5,173
2025-07-27 15:42:13,37.797999,-122.478923,75.4,22749.7,173
2025-07-27 15:42:14,37.79799,-122.47892,75.4,22751.9,173
2025-07-27 15:42:15,37.797954,-122.478924,75.4,22753.8,173
2025-07-27 15:42:16,37.797942,-122.478917,74.8,22755.6,173
2025-07-27 15:42:17,37.797929,-122.478911,75.4,22757.5,170
2025-07-27 15:42:18,37.797913,-122.478891,74.4,22760.2,170
2025-07-27 15:42:19,37.797905,-122.478885,74.6,22762.8,170
2025-07-27 15:42:20,37.797877,-122.478871,74.6,22764.4,170
2025-07-27 15:42:21,37.797864,-122.478864,74.6,22766.0,170
2025-07-27 15:42:22,37.797851,-122.478858,74.6,22767.6,169
2025-07-27 15:42:23,37.797828,-122.478848,74.6,22770.4,169
2025-07-27 15:42:24,37.797819,-122.478843,74.6,22773.1,169
2025-07-27 15:42:25,37.797789,-122.478838,74.4,22774.7,169
2025-07-27 15:42:26,37.797776,-122.478838,74.2,22776.3,169
2025-07-27 15:42:27,37.797763,-122.478839,74.0,22777.9,169
2025-07-27 15:42:28,37.797744,-122.478823,74.0,22779.5,169
2025-07-27 15:42:29,37.797735,-122.478817,74.0,22781.2,169
2025-07-27 15:42:30,37.797726,-122.478811,74.2,22782.8,163
2025-07-27 15:42:31,37.797712,-122.478802,73.6,22782.8,163
2025-07-27 15:42:32,37.797696,-122.47879,73.2,22786.6,163
2025-07-27 15:42:33,37.79767,-122.478775,73.4,22788.3,163
2025-07-27 15:42:34,37.797659,-122.47877,73.8,22790.1,163
2025-07-27 15:42:35,37.797648,-122.478764,73.0,22791.8,163
2025-07-27 15:42:36,37.797631,-122.478751,72.6,22794.2,161
2025-07-27 15:42:37,37.797623,-122.478744,73.0,22796.6,161
2025-07-27 15:42:38,37.797593,-122.478727,72.6,22798.3,161
2025-07-27 15:42:39,37.797582,-122.478723,73.8,22800.0,161
2025-07-27 15:42:40,37.79757,-122.478719,72.4,22801.7,161
2025-07-27 15:42:41,37.797547,-122.478706,72.8,22804.1,161
2025-07-27 15:42:42,37.79754,-122.4787,72.2,22806.5,161
2025-07-27 15:42:43,37.797509,-122.478696,72.2,22808.3,161
2025-07-27 15:42:44,37.797498,-122.478694,72.0,22810.1,161
2025-07-27 15:42:45,37.797487,-122.478692,72.0,22811.9,161
2025-07-27 15:42:46,37.797461,-122.478685,72.0,22813.4,156
2025-07-27 15:42:47,37.79745,-122.478682,71.8,22814.9,156
2025-07-27 15:42:48,37.79744,-122.47868,71.2,22816.4,156
2025-07-27 15:42:49,37.797414,-122.478682,71.2,22818.6,156
2025-07-27 15:42:50,37.797404,-122.478684,71.2,22820.8,156
2025-07-27 15:42:51,37.797375,-122.478682,71.4,22822.5,156
2025-07-27 15:42:52,37.797364,-122.47868,71.0,22824.1,155
2025-07-27 15:42:53,37.797352,-122.478678,70.8,22825.8,155
2025-07-27 15:42:54,37.797325,-122.478687,70.6,22828.3,155
2025-07-27 15:42:55,37.797318,-122.478686,71.2,22830.7,155
2025-07-27 15:42:56,37.797294,-122.478677,70.8,22832.3,155
2025-07-27 15:42:57,37.797282,-122.478678,71.0,22833.8,155
2025-07-27 15:42:58,37.79727,-122.478679,71.2,22835.4,155
2025-07-27 15:42:59,37.797243,-122.47868,70.2,22837.9,155
2025-07-27 15:43:00,37.797233,-122.478673,70.0,22840.4,154
2025-07-27 15:43:01,37.797203,-122.4787,70.4,22842.2,154
2025-07-27 15:43:02,37.797194,-122.47871,70.0,22844.0,153
2025-07-27 15:43:03,37.797184,-122.47872,70.2,22845.8,153
2025-07-27 15:43:04,37.797161,-122.478731,70.0,22847.4,153
2025-07-27 15:43:05,37.797153,-122.478735,70.0,22848.9,153
2025-07-27 15:43:06,37.797144,-122.478739,70.2,22850.5,153
2025-07-27 15:43:07,37.797127,-122.478733,69.8,22850.5,153
2025-07-27 15:43:08,37.797116,-122.478747,70.0,22854.3,153
2025-07-27 15:43:09,37.797101,-122.478799,69.8,22856.0,153
2025-07-27 15:43:10,37.797094,-122.478818,70.0,22857.8,153
2025-07-27 15:43:11,37.797088,-122.478838,70.2,22859.5,153
2025-07-27 15:43:12,37.797075,-122.478867,69.8,22862.7,153
2025-07-27 15:43:13,37.797071,-122.478874,69.6,22865.8,153
2025-07-27 15:43:14,37.797058,-122.478908,69.4,22867.5,153
2025-07-27 15:43:15,37.797056,-122.478922,68.8,22869.1,153
2025-07-27 15:43:16,37.797053,-122.478937,68.6,22870.8,153
2025-07-27 15:43:17,37.797037,-122.478964,68.4,22873.3,153
2025-07-27 15:43:18,37.79703,-122.478974,68.4,22875.8,153
2025-07-27 15:43:19,37.797015,-122.479008,68.4,22877.5,153
2025-07-27 15:43:20,37.797009,-122.47902,67.8,22879.2,153
2025-07-27 15:43:21,37.797003,-122.479033,67.4,22880.9,153
2025-07-27 15:43:22,37.796987,-122.479067,66.8,22882.7,153
2025-07-27 15:43:23,37.79698,-122.479081,66.8,22884.6,153
2025-07-27 15:43:24,37.796974,-122.479095,68.0,22886.4,153
2025-07-27 15:43:25,37.796955,-122.479123,66.4,22889.2,153
2025-07-27 15:43:26,37.796949,-122.479134,65.0,22892.0,153
2025-07-27 15:43:27,37.796927,-122.479177,65.6,22893.9,153
2025-07-27 15:43:28,37.796918,-122.479194,65.6,22895.7,153
2025-07-27 15:43:29,37.79691,-122.479211,65.0,22897.6,153
2025-07-27 15:43:30,37.796888,-122.479251,65.0,22901.5,153
2025-07-27 15:43:31,37.796878,-122.479262,64.0,22905.4,153
2025-07-27 15:43:32,37.796846,-122.479294,63.8,22907.7,153
2025-07-27 15:43:33,37.796834,-122.479307,64.2,22910.0,153
2025-07-27 15:43:34,37.796821,-122.47932,63.2,22912.3,153
2025-07-27 15:43:35,37.796786,-122.479339,63.4,22914.1,153
2025-07-27 15:43:36,37.796769,-122.479347,63.2,22915.8,153
2025-07-27 15:43:37,37.796753,-122.479354,62.8,22917.6,153
2025-07-27 15:43:38,37.796717,-122.47938,63.0,22921.8,153
2025-07-27 15:43:39,37.796708,-122.479392,62.2,22925.9,153
2025-07-27 15:43:40,37.796664,-122.479394,61.8,22928.3,153
2025-07-27 15:43:41,37.796646,-122.479399,62.4,22930.8,153
2025-07-27 15:43:42,37.796628,-122.479405,61.0,22933.2,153
2025-07-27 15:43:43,37.796598,-122.479434,61.2,22936.9,153
2025-07-27 15:43:44,37.796586,-122.479439,61.0,22940.6,153
2025-07-27 15:43:45,37.796535,-122.479461,59.8,22943.3,153
2025-07-27 15:43:46,37.796516,-122.479472,61.0,22945.9,153
2025-07-27 15:43:47,37.796496,-122.479482,59.4,22948.6,153
2025-07-27 15:43:48,37.796458,-122.479519,59.6,22953.3,153
2025-07-27 15:43:49,37.796447,-122.47953,59.0,22957.9,153
2025-07-27 15:43:50,37.796398,-122.479553,58.8,22960.9,153
2025-07-27 15:43:51,37.79638,-122.479562,59.0,22963.8,153
2025-07-27 15:43:52,37.796362,-122.479572,58.0,22966.8,153
2025-07-27 15:43:53,37.79632,-122.479587,58.6,22969.3,153
2025-07-27 15:43:54,37.7963,-122.479594,58.4,22971.8,153
2025-07-27 15:43:55,37.796281,-122.4796,58.0,22974.3,153
2025-07-27 15:43:56,37.796238,-122.479621,58.0,22978.8,153
2025-07-27 15:43:57,37.796225,-122.479628,57.8,22983.3,153
2025-07-27 15:43:58,37.796181,-122.479638,56.8,22985.3,153
2025-07-27 15:43:59,37.796162,-122.479641,56.4,22987.2,153
2025-07-27 15:44:00,37.796144,-122.479643,56.6,22989.2,153
2025-07-27 15:44:01,37.79611,-122.479657,55.8,22993.9,153
2025-07-27 15:44:02,37.796098,-122.479659,55.8,22998.5,153
2025-07-27 15:44:03,37.796056,-122.479669,55.2,23000.8,153
2025-07-27 15:44:04,37.79604,-122.479671,56.0,23003.1,153
2025-07-27 15:44:05,37.796023,-122.479674,55.4,23005.4,153
2025-07-27 15:44:06,37.795996,-122.479677,54.6,23008.6,153
2025-07-27 15:44:07,37.795984,-122.479677,55.0,23011.8,153
2025-07-27 15:44:08,37.795945,-122.479686,54.4,23014.0,153
2025-07-27 15:44:09,37.795931,-122.479686,53.8,23016.3,153
2025-07-27 15:44:10,37.795918,-122.479685,53.8,23018.5,153
2025-07-27 15:44:11,37.795883,-122.479694,53.2,23020.4,153
2025-07-27 15:44:12,37.795866,-122.479697,53.0,23022.3,153
2025-07-27 15:44:13,37.79585,-122.4797,52.4,23024.2,153
2025-07-27 15:44:14,37.795815,-122.479709,53.0,23027.8,153
2025-07-27 15:44:15,37.795805,-122.479712,52.4,23031.4,153
2025-07-27 15:44:16,37.795772,-122.479738,51.8,23033.5,173
2025-07-27 15:44:17,37.795758,-122.479748,51.6,23035.7,173
2025-07-27 15:44:18,37.795744,-122.479757,51.6,23037.8,173
2025-07-27 15:44:19,37.795714,-122.47978,51.2,23041.3,173
2025-07-27 15:44:20,37.795706,-122.479788,51.4,23044.8,173
2025-07-27 15:44:21,37.795673,-122.47982,51.2,23046.9,173
2025-07-27 15:44:22,37.795663,-122.479834,51.4,23048.9,173
2025-07-27 15:44:23,37.795653,-122.479847,51.2,23051.0,173
2025-07-27 15:44:24,37.795638,-122.479876,50.8,23054.2,173
2025-07-27 15:44:25,37.795634,-122.479885,50.6,23057.3,173
2025-07-27 15:44:26,37.795618,-122.479918,50.2,23058.8,173
2025-07-27 15:44:27,37.795608,-122.479933,50.0,23060.3,173
2025-07-27 15:44:28,37.795598,-122.479947,50.2,23061.8,173
2025-07-27 15:44:29,37.795578,-122.479983,50.2,23063.9,172
2025-07-27 15:44:30,37.795567,-122.479995,49.8,23066.1,172
2025-07-27 15:44:31,37.795556,-122.480007,49.6,23068.2,172
2025-07-27 15:44:32,37.795541,-122.480038,49.4,23071.3,172
2025-07-27 15:44:33,37.795538,-122.48005,49.0,23074.4,172
2025-07-27 15:44:34,37.795523,-122.480082,48.8,23076.1,172
2025-07-27 15:44:35,37.79552,-122.480095,48.0,23077.7,172
2025-07-27 15:44:36,37.795516,-122.480107,47.8,23079.4,169
2025-07-27 15:44:37,37.795507,-122.480143,47.8,23082.0,169
2025-07-27 15:44:38,37.795502,-122.480153,47.6,23084.6,169
2025-07-27 15:44:39,37.795481,-122.480173,47.2,23086.2,169
2025-07-27 15:44:40,37.795472,-122.480183,47.2,23087.9,169
2025-07-27 15:44:41,37.795464,-122.480193,46.8,23089.5,167
2025-07-27 15:44:42,37.795452,-122.480226,46.2,23091.7,168
2025-07-27 15:44:43,37.795445,-122.480235,46.6,23093.9,168
2025-07-27 15:44:44,37.795419,-122.480258,46.6,23095.7,168
2025-07-27 15:44:45,37.795408,-122.480268,46.2,23097.6,168
2025-07-27 15:44:46,37.795396,-122.480279,46.4,23099.4,168
2025-07-27 15:44:47,37.79538,-122.480317,46.4,23101.3,168
2025-07-27 15:44:48,37.795374,-122.480332,47.0,23103.3,168
2025-07-27 15:44:49,37.795367,-122.480347,46.0,23105.2,168
2025-07-27 15:44:50,37.795347,-122.480373,45.6,23108.0,168
2025-07-27 15:44:51,37.795337,-122.480381,45.4,23110.7,168
2025-07-27 15:44:52,37.795308,-122.480409,45.6,23112.6,168
2025-07-27 15:44:53,37.795294,-122.480419,44.8,23114.5,168
2025-07-27 15:44:54,37.795279,-122.480429,44.8,23116.4,160
2025-07-27 15:44:55,37.79524,-122.48045,44.8,23120.4,160
2025-07-27 15:44:56,37.795227,-122.480457,44.4,23124.3,160
2025-07-27 15:44:57,37.795189,-122.480484,44.2,23126.8,160
2025-07-27 15:44:58,37.795173,-122.48049,44.0,23129.2,160
2025-07-27 15:44:59,37.795157,-122.480496,44.0,23131.7,160
2025-07-27 15:45:00,37.795117,-122.480496,44.0,23134.0,161
2025-07-27 15:45:01,37.795102,-122.480499,43.2,23136.4,161
2025-07-27 15:45:02,37.795086,-122.480502,43.2,23138.7,161
2025-07-27 15:45:03,37.795059,-122.480497,43.0,23141.9,161
2025-07-27 15:45:04,37.795049,-122.480497,42.8,23145.0,161
2025-07-27 15:45:05,37.795016,-122.480507,42.8,23146.8,161
2025-07-27 15:45:06,37.795003,-122.48051,42.8,23148.6,161
2025-07-27 15:45:07,37.794989,-122.480512,42.8,23150.4,161
2025-07-27 15:45:08,37.794958,-122.480526,42.0,23153.4,161
2025-07-27 15:45:09,37.794946,-122.48053,41.8,23156.3,161
2025-07-27 15:45:10,37.794911,-122.480523,41.8,23158.4,161
